Year,Month,Date,Block,Paddock,Plot,Direction,Location,Rep Notes,Ht Hi original,Ht Lo original,Check,Same,Height Hi,Height Lo,Species Lo,Notes,Pole notes,,,,,,,,,,,
2020,7,10,2,2,23,NE,23NE,,13,1,1,TRUE,14,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,2,23,SW,23SW,,14,0,0,TRUE,15,1,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,2,24,NE,24NE,,12,1,1,TRUE,13,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,2,24,SW,24SW,,12,1,1,TRUE,13,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,25,NE,25NE,,11,2,2,TRUE,12,3,POSE,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,25,SW,25SW,,2,2,2,TRUE,3,3,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,26,NE,26NE,,11,0,0,TRUE,12,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,26,SW,26SW,,4,1,1,TRUE,5,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,27,NE,27NE,,5,2,2,TRUE,6,3,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,27,SW,27SW,,22,1,1,TRUE,23,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,28,NE,28NE,,15,1,1,TRUE,16,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,28,SW,28SW,,6,0,0,TRUE,7,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,29,NE,29NE,,8,0,0,TRUE,9,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,29,SW,29SW,,16,2,2,TRUE,17,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,30,NE,30NE,,18,1,1,TRUE,19,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,2,1,30,SW,30SW,,12,1,1,TRUE,13,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,37,NE,37NE,,8,3,3,TRUE,9,4,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,37,SW,37SW,,8,2,2,TRUE,9,3,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,38,NE,38NE,,8,1,1,TRUE,9,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,38,SW,38SW,,14,2,2,TRUE,15,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,39,NE,39NE,,13,3,3,TRUE,14,4,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,39,SW,39SW,,10,2,2,TRUE,11,3,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,40,NE,40NE,,20,2,2,TRUE,21,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,40,SW,40SW,,16,2,2,TRUE,17,3,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,41,NE,41NE,,13,3,3,TRUE,14,4,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,41,SW,41SW,,22,2,2,TRUE,23,3,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,42,NE,42NE,,5,2,2,TRUE,6,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,3,42,SW,42SW,,10,2,2,TRUE,11,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,43,NE,43NE,,7,1,1,TRUE,8,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,43,SW,43SW,,5,1,1,TRUE,6,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,44,NE,44NE,,4,1,1,TRUE,5,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,44,SW,44SW,,7,1,1,TRUE,8,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,45,NE,45NE,,11,1,1,TRUE,12,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,45,SW,45SW,,15,2,2,TRUE,16,3,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,46,NE,46NE,,6,1,1,TRUE,7,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,46,SW,46SW,,4,0,0,TRUE,5,1,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,47,NE,47NE,,14,1,1,TRUE,15,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,47,SW,47SW,,11,1,1,TRUE,12,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,48,NE,48NE,,13,3,3,TRUE,14,4,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,2,48,SW,48SW,,10,1,1,TRUE,11,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,49,NE,49NE,,13,2,2,TRUE,14,3,POSE,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,49,SW,49SW,,19,5,5,TRUE,20,6,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,50,NE,50NE,,6,2,2,TRUE,7,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,50,SW,50SW,,12,2,2,TRUE,13,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,51,NE,51NE,,5,0,0,TRUE,6,1,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,51,SW,51SW,,13,3,3,TRUE,14,4,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,52,NE,52NE,,15,4,4,TRUE,16,5,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,52,SW,52SW,,10,1,1,TRUE,11,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,53,NE,53NE,,17,4,4,TRUE,18,5,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,53,SW,53SW,,10,1,1,TRUE,11,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,54,NE,54NE,,6,1,1,TRUE,7,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,10,3,1,54,SW,54SW,,6,1,1,TRUE,7,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,19,NE,19NE,,6,1,1,TRUE,7,2,ARFR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,19,SW,19SW,,6,0,0,TRUE,7,1,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,20,NE,20NE,,11,1,1,TRUE,12,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,20,SW,20SW,,13,1,1,TRUE,14,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,21,NE,21NE,,6,0,0,TRUE,7,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,21,SW,21SW,,10,1,1,TRUE,11,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,22,NE,22NE,,2,1,1,TRUE,3,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,22,SW,22SW,,2,0,0,TRUE,3,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,23,NE,23NE,,7,0,0,TRUE,8,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,23,SW,23SW,,4,0,0,TRUE,5,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,24,NE,24NE,,13,1,1,TRUE,14,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,12,2,2,24,SW,24SW,,2,1,1,TRUE,3,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,1,NE,1NE,,14,1,1,TRUE,15,2,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,1,SW,1SW,,6,1,1,TRUE,7,2,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,2,NE,2NE,,9,1,1,TRUE,10,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,2,SW,2SW,,3,1,1,TRUE,4,2,HECO,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,3,NE,3NE,,4,1,1,TRUE,5,2,HECO,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,3,SW,3SW,,8,1,1,TRUE,9,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,4,NE,4NE,,32,2,2,TRUE,33,3,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,4,SW,4SW,,25,1,1,TRUE,26,2,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,5,NE,5NE,,13,1,1,TRUE,14,2,VUOC,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,5,SW,5SW,,12,1,1,TRUE,13,2,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,6,NE,6NE,,4,2,2,TRUE,5,3,HECO,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,2,6,SW,6SW,,7,1,1,TRUE,8,2,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,7,NE,7NE,,16,1,1,TRUE,17,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,7,SW,7SW,,15,6,6,TRUE,16,7,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,8,NE,8NE,,3,1,1,TRUE,4,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,8,SW,8SW,,2,1,1,TRUE,3,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,9,NE,9NE,,13,1,1,TRUE,14,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,9,SW,9SW,,3,1,1,TRUE,4,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,10,NE,10NE,,5,2,2,TRUE,6,3,CAFI,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,10,SW,10SW,,17,1,1,TRUE,18,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,11,NE,11NE,,9,1,1,TRUE,10,2,POSE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,11,SW,11SW,,15,3,3,TRUE,16,4,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,12,NE,12NE,,3,0,0,TRUE,4,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,3,12,SW,12SW,,19,2,2,TRUE,20,3,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,13,NE,13NE,,13,1,1,TRUE,14,2,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,13,SW,13SW,,30,1,1,TRUE,31,2,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,14,NE,14NE,,11,2,2,TRUE,12,3,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,14,SW,14SW,,10,2,2,TRUE,11,3,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,15,NE,15NE,,26,4,4,TRUE,27,5,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,15,SW,15SW,,10,3,3,TRUE,11,4,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,16,NE,16NE,,11,1,1,TRUE,12,2,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,16,SW,16SW,,12,1,1,TRUE,13,2,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,17,NE,17NE,,10,3,3,TRUE,11,4,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,17,SW,17SW,,6,1,1,TRUE,7,2,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,18,NE,18NE,,1,0,0,TRUE,2,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,1,1,18,SW,18SW,,23,4,4,TRUE,24,5,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,19,NE,19NE,,1,1,1,TRUE,2,2,ARFR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,19,SW,19SW,,3,0,0,TRUE,4,1,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,20,NE,20NE,,14,2,2,TRUE,15,3,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,20,SW,20SW,,10,1,1,TRUE,11,2,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,21,NE,21NE,,8,0,0,TRUE,9,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,21,SW,21SW,,15,1,1,TRUE,16,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,22,NE,22NE,,1,1,1,TRUE,2,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,22,SW,22SW,,6,0,0,TRUE,7,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,23,NE,23NE,,8,0,0,TRUE,9,1,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,23,SW,23SW,,6,0,0,TRUE,7,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,24,NE,24NE,,10,1,1,TRUE,11,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,2,24,SW,24SW,,11,1,1,TRUE,12,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,25,NE,25NE,,8,2,2,TRUE,9,3,POSE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,25,SW,25SW,,4,1,1,TRUE,5,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,26,NE,26NE,,12,0,0,TRUE,13,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,26,SW,26SW,,5,1,1,TRUE,6,2,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,27,NE,27NE,,3,1,1,TRUE,4,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,27,SW,27SW,,14,1,1,TRUE,15,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,28,NE,28NE,,5,1,1,TRUE,6,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,28,SW,28SW,,3,0,0,TRUE,4,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,29,NE,29NE,,6,0,0,TRUE,7,1,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,29,SW,29SW,,9,1,1,TRUE,10,2,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,30,NE,30NE,,4,1,1,TRUE,5,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,1,30,SW,30SW,,7,1,1,TRUE,8,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,31,NE,31NE,,5,1,1,TRUE,6,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,31,SW,31SW,,7,0,0,TRUE,8,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,32,NE,32NE,,6,0,0,TRUE,7,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,32,SW,32SW,,10,1,1,TRUE,11,2,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,33,NE,33NE,,7,1,1,TRUE,8,2,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,33,SW,33SW,,8,1,1,TRUE,9,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,34,NE,34NE,,2,0,0,TRUE,3,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,34,SW,34SW,,7,0,0,TRUE,8,1,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,35,NE,35NE,,13,1,1,TRUE,14,2,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,35,SW,35SW,,8,1,1,TRUE,9,2,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,36,NE,36NE,,9,2,2,TRUE,10,3,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,2,3,36,SW,36SW,,2,1,1,TRUE,3,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,37,NE,37NE,,8,1,1,TRUE,9,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,37,SW,37SW,,4,0,0,TRUE,5,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,38,NE,38NE,,12,1,1,TRUE,13,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,38,SW,38SW,,15,1,1,TRUE,16,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
